Transaction ID,Date,Product ID,Product Category,Quantity,Unit Price,Payment Method,Store Location,Customer Type,Total Price
TXN100287,2023-12-15,P4492,Home Decor,5,69.29,Debit Card,Port Harcourt,Online,346.45
TXN100288,2024-04-11,P9288,Clothing,3,81.2,Mobile Payment,Ibadan,Online,243.6
TXN100289,2024-01-11,P5345,Clothing,4,149.46,Cash,Ibadan,Online,597.84
TXN100290,2025-05-31,P3170,Books,3,122.29,Credit Card,Lagos,Walk-in,366.87
TXN100291,2024-11-04,P6718,Clothing,1,135.97,Mobile Payment,Port Harcourt,Walk-in,135.97
TXN100292,2025-05-16,P2127,Home Decor,1,80.89,Mobile Payment,Ibadan,Walk-in,80.89
TXN100293,2023-08-11,P5002,Toys,4,100.12,Credit Card,Enugu,Online,400.48
TXN100294,2023-11-19,P7054,Home Decor,4,198.02,Bank Transfer,Port Harcourt,Walk-in,792.08
TXN100295,2024-10-08,P5669,Electronics,5,46.71,Credit Card,Port Harcourt,Online,233.55
TXN100296,2025-05-29,P3584,Books,5,86.48,Debit Card,Ibadan,Online,432.4
TXN100297,2025-01-31,P8179,Clothing,3,61.91,Debit Card,Lagos,Walk-in,185.73
TXN100298,2024-03-17,P9900,Stationery,4,154.2,Credit Card,Kano,Walk-in,616.8
TXN100299,2024-09-04,P5956,Stationery,1,153.98,Debit Card,Lagos,Online,153.98
TXN100300,2024-10-12,P9666,Clothing,5,62.03,Mobile Payment,Abuja,Walk-in,310.15
TXN100301,2024-12-04,P1128,Electronics,5,20.87,Bank Transfer,Kano,Online,104.35
TXN100302,2025-02-22,P5905,Stationery,1,7.23,Debit Card,Port Harcourt,Online,7.23
TXN100303,2025-04-07,P2697,Groceries,5,88.35,Bank Transfer,Lagos,Walk-in,441.75
TXN100304,2023-08-27,P3200,Books,3,85.02,Mobile Payment,Kano,Online,255.06
TXN100305,2023-07-26,P5333,Groceries,4,197.74,Credit Card,Abuja,Online,790.96
TXN100306,2025-05-30,P2891,Stationery,1,96.61,Bank Transfer,Kano,Online,96.61
TXN100307,2025-01-28,P2753,Stationery,4,55.0,Cash,Lagos,Walk-in,220.0
TXN100308,2023-12-14,P3546,Groceries,5,178.79,Mobile Payment,Kano,Online,893.95
TXN100309,2023-06-30,P5462,Groceries,5,100.76,Cash,Kano,Online,503.8
TXN100310,2023-09-05,P5616,Home Decor,1,121.84,Mobile Payment,Port Harcourt,Online,121.84
TXN100311,2025-04-22,P4450,Groceries,3,23.66,Bank Transfer,Ibadan,Walk-in,70.98
TXN100312,2024-12-14,P6617,Electronics,2,79.67,Credit Card,Lagos,Online,159.34
TXN100313,2024-06-15,P4335,Toys,1,189.12,Debit Card,Port Harcourt,Online,189.12
TXN100314,2023-07-23,P5325,Books,2,119.95,Bank Transfer,Ibadan,Walk-in,239.9
TXN100315,2024-04-16,P9280,Books,2,72.18,Mobile Payment,Lagos,Online,144.36
TXN100316,2024-03-25,P9004,Clothing,3,127.01,Bank Transfer,Ibadan,Walk-in,381.03
TXN100317,2023-10-09,P5114,Home Decor,2,182.53,Credit Card,Port Harcourt,Walk-in,365.06
TXN100318,2023-09-23,P1832,Toys,2,58.43,Bank Transfer,Port Harcourt,Walk-in,116.86
TXN100319,2024-05-02,P2512,Home Decor,3,103.5,Bank Transfer,Enugu,Online,310.5
TXN100320,2024-07-18,P7939,Home Decor,2,191.94,Bank Transfer,Kano,Walk-in,383.88
TXN100321,2025-06-11,P5533,Books,2,38.62,Cash,Kano,Walk-in,77.24
TXN100322,2024-05-11,P1722,Clothing,2,145.33,Mobile Payment,Abuja,Online,290.66
TXN100323,2023-11-26,P1058,Clothing,1,124.82,Cash,Lagos,Walk-in,124.82
TXN100324,2024-04-17,P6464,Electronics,1,137.54,Debit Card,Kano,Online,137.54
TXN100325,2024-07-27,P3143,Groceries,1,73.49,Credit Card,Port Harcourt,Online,73.49
TXN100326,2024-12-27,P5291,Groceries,3,66.21,Bank Transfer,Enugu,Walk-in,198.63
TXN100327,2025-03-21,P3647,Books,5,138.42,Cash,Abuja,Walk-in,692.1
TXN100328,2025-05-07,P8239,Home Decor,2,47.03,Cash,Ibadan,Walk-in,94.06
TXN100329,2024-07-24,P8007,Toys,2,86.83,Mobile Payment,Port Harcourt,Walk-in,173.66
TXN100330,2024-05-21,P1158,Electronics,3,41.69,Bank Transfer,Ibadan,Walk-in,125.07
TXN100331,2024-08-11,P2832,Stationery,2,6.62,Credit Card,Abuja,Walk-in,13.24
TXN100332,2025-04-19,P2232,Clothing,1,194.16,Mobile Payment,Kano,Online,194.16
TXN100333,2024-08-29,P3442,Electronics,5,89.18,Cash,Ibadan,Walk-in,445.9
TXN100334,2024-07-14,P9938,Home Decor,4,194.02,Cash,Enugu,Online,776.08
TXN100335,2023-11-09,P1590,Home Decor,2,32.36,Credit Card,Kano,Online,64.72
TXN100336,2025-01-28,P7049,Stationery,1,119.54,Cash,Abuja,Walk-in,119.54
TXN100337,2024-06-14,P3426,Home Decor,4,44.19,Mobile Payment,Lagos,Walk-in,176.76
TXN100338,2025-01-14,P8041,Groceries,5,159.06,Credit Card,Abuja,Online,795.3
TXN100339,2023-07-06,P3088,Home Decor,4,157.82,Mobile Payment,Enugu,Walk-in,631.28
TXN100340,2023-12-08,P1685,Home Decor,1,26.96,Credit Card,Port Harcourt,Walk-in,26.96
TXN100341,2024-01-13,P6050,Electronics,4,182.85,Mobile Payment,Lagos,Online,731.4
TXN100342,2025-02-13,P6974,Clothing,3,42.95,Cash,Kano,Online,128.85
TXN100343,2023-07-21,P1653,Clothing,4,124.53,Mobile Payment,Enugu,Online,498.12
TXN100344,2023-09-04,P6862,Electronics,2,197.2,Credit Card,Port Harcourt,Walk-in,394.4
TXN100345,2025-04-10,P4441,Clothing,2,177.07,Cash,Kano,Walk-in,354.14
TXN100346,2025-06-14,P5088,Groceries,3,191.53,Cash,Abuja,Walk-in,574.59
TXN100347,2025-02-13,P2684,Home Decor,1,71.81,Debit Card,Port Harcourt,Online,71.81
TXN100348,2024-05-27,P6794,Home Decor,2,25.59,Bank Transfer,Abuja,Online,51.18
TXN100349,2024-03-19,P7658,Home Decor,5,41.73,Bank Transfer,Ibadan,Online,208.65
TXN100350,2023-07-22,P3532,Books,2,102.6,Mobile Payment,Lagos,Walk-in,205.2
TXN100351,2024-03-15,P4878,Groceries,2,159.68,Mobile Payment,Abuja,Online,319.36
TXN100352,2023-11-03,P3662,Home Decor,1,34.28,Bank Transfer,Abuja,Walk-in,34.28
TXN100353,2024-04-24,P3900,Home Decor,4,133.65,Cash,Ibadan,Walk-in,534.6
TXN100354,2023-10-07,P7755,Stationery,2,68.1,Bank Transfer,Port Harcourt,Walk-in,136.2
TXN100355,2023-06-23,P1406,Groceries,3,71.53,Credit Card,Enugu,Walk-in,214.59
TXN100356,2024-05-24,P3938,Clothing,4,134.07,Mobile Payment,Enugu,Walk-in,536.28
TXN100357,2025-01-23,P6442,Groceries,5,96.06,Debit Card,Abuja,Online,480.3
TXN100358,2023-08-30,P7745,Books,1,163.35,Bank Transfer,Kano,Walk-in,163.35
TXN100359,2024-08-27,P5065,Stationery,5,35.4,Credit Card,Kano,Walk-in,177.0
TXN100360,2023-12-26,P5371,Groceries,4,159.04,Cash,Lagos,Walk-in,636.16
TXN100361,2024-01-22,P3608,Clothing,4,17.53,Credit Card,Abuja,Walk-in,70.12
TXN100362,2024-01-05,P2771,Groceries,4,42.84,Cash,Port Harcourt,Walk-in,171.36
TXN100363,2024-08-10,P7267,Books,5,132.95,Debit Card,Enugu,Walk-in,664.75
TXN100364,2023-08-22,P1634,Clothing,4,171.71,Mobile Payment,Abuja,Walk-in,686.84
TXN100365,2024-02-03,P8711,Books,5,54.27,Credit Card,Enugu,Walk-in,271.35
TXN100366,2024-02-04,P4644,Home Decor,4,68.8,Bank Transfer,Port Harcourt,Online,275.2
TXN100367,2024-02-01,P4269,Stationery,3,109.74,Debit Card,Enugu,Online,329.22
TXN100368,2025-05-10,P8541,Electronics,4,46.26,Mobile Payment,Enugu,Online,185.04
TXN100369,2023-11-19,P6728,Electronics,5,163.18,Mobile Payment,Enugu,Online,815.9
TXN100370,2023-07-22,P6000,Electronics,2,155.86,Credit Card,Lagos,Walk-in,311.72
TXN100371,2024-09-12,P4728,Electronics,4,33.33,Debit Card,Enugu,Walk-in,133.32
TXN100372,2024-10-19,P4652,Stationery,2,95.45,Debit Card,Ibadan,Online,190.9
TXN100373,2025-02-28,P1387,Toys,3,156.09,Credit Card,Ibadan,Walk-in,468.27
TXN100374,2024-06-23,P4164,Electronics,1,70.78,Bank Transfer,Enugu,Online,70.78
TXN100375,2024-02-28,P7528,Groceries,3,128.46,Credit Card,Port Harcourt,Online,385.38
TXN100376,2023-10-23,P6378,Books,4,14.79,Mobile Payment,Enugu,Walk-in,59.16
TXN100377,2023-12-07,P5564,Home Decor,2,123.69,Debit Card,Port Harcourt,Online,247.38
TXN100378,2023-09-09,P2137,Home Decor,2,34.77,Debit Card,Lagos,Online,69.54
TXN100379,2024-03-15,P5573,Electronics,5,166.96,Mobile Payment,Kano,Walk-in,834.8
TXN100380,2024-05-18,P6753,Stationery,2,74.31,Credit Card,Ibadan,Walk-in,148.62
TXN100381,2023-09-21,P9346,Stationery,5,59.9,Credit Card,Ibadan,Online,299.5
TXN100382,2024-12-29,P7548,Toys,1,168.97,Bank Transfer,Port Harcourt,Online,168.97
TXN100383,2024-12-02,P9785,Toys,4,14.78,Cash,Enugu,Walk-in,59.12
TXN100384,2024-08-14,P6425,Groceries,5,82.34,Mobile Payment,Enugu,Walk-in,411.7
TXN100385,2025-06-01,P1452,Electronics,1,77.15,Credit Card,Lagos,Online,77.15
TXN100386,2024-08-21,P2889,Electronics,2,60.54,Bank Transfer,Ibadan,Walk-in,121.08
TXN100387,2025-06-16,P5279,Home Decor,2,182.79,Bank Transfer,Ibadan,Online,365.58
TXN100388,2024-02-24,P3925,Groceries,1,151.43,Debit Card,Ibadan,Online,151.43
TXN100389,2023-10-13,P5349,Electronics,2,17.47,Cash,Enugu,Online,34.94
TXN100390,2024-12-07,P1626,Groceries,1,144.36,Credit Card,Port Harcourt,Online,144.36
TXN100391,2023-10-25,P2776,Clothing,5,107.82,Mobile Payment,Port Harcourt,Online,539.1
TXN100392,2024-06-08,P8119,Stationery,5,180.67,Bank Transfer,Kano,Walk-in,903.35
TXN100393,2023-11-06,P6663,Clothing,1,66.02,Debit Card,Ibadan,Online,66.02
TXN100394,2024-12-13,P6139,Toys,5,116.96,Bank Transfer,Port Harcourt,Online,584.8
TXN100395,2023-08-11,P8149,Toys,5,102.65,Cash,Port Harcourt,Online,513.25
TXN100396,2025-05-19,P9379,Stationery,5,100.46,Cash,Kano,Online,502.3
TXN100397,2024-12-22,P2894,Toys,3,93.94,Credit Card,Port Harcourt,Walk-in,281.82
TXN100398,2024-07-27,P7311,Clothing,4,45.1,Mobile Payment,Port Harcourt,Walk-in,180.4
TXN100399,2025-03-01,P4114,Toys,2,152.36,Mobile Payment,Abuja,Walk-in,304.72
TXN100400,2024-06-20,P5173,Books,3,93.01,Debit Card,Abuja,Online,279.03
TXN100401,2024-11-20,P1727,Electronics,5,191.91,Bank Transfer,Enugu,Walk-in,959.55
TXN100402,2024-07-03,P8144,Electronics,1,55.86,Mobile Payment,Lagos,Online,55.86
TXN100403,2024-11-14,P1027,Groceries,5,138.14,Cash,Lagos,Online,690.7
TXN100404,2024-06-02,P9518,Clothing,4,188.44,Bank Transfer,Port Harcourt,Online,753.76
TXN100405,2024-02-11,P9821,Clothing,5,134.37,Mobile Payment,Lagos,Online,671.85
TXN100406,2024-08-02,P4228,Electronics,1,174.9,Mobile Payment,Port Harcourt,Online,174.9
TXN100407,2025-03-24,P6967,Electronics,4,166.36,Cash,Abuja,Walk-in,665.44
TXN100408,2024-01-15,P8066,Books,5,75.22,Mobile Payment,Port Harcourt,Online,376.1
TXN100409,2024-05-04,P2146,Electronics,4,122.02,Bank Transfer,Abuja,Online,488.08
TXN100410,2025-05-24,P6409,Electronics,2,35.47,Credit Card,Ibadan,Walk-in,70.94
TXN100411,2024-07-27,P6143,Books,2,109.43,Credit Card,Enugu,Walk-in,218.86
TXN100412,2023-10-09,P3041,Electronics,5,49.93,Debit Card,Kano,Online,249.65
TXN100413,2024-06-07,P5920,Stationery,4,150.03,Credit Card,Kano,Walk-in,600.12
TXN100414,2024-01-03,P9308,Groceries,1,107.97,Bank Transfer,Enugu,Walk-in,107.97
TXN100415,2024-02-23,P6067,Stationery,5,85.19,Cash,Port Harcourt,Online,425.95
TXN100416,2023-09-02,P7691,Groceries,2,57.42,Cash,Port Harcourt,Walk-in,114.84
TXN100417,2025-05-31,P6344,Home Decor,2,199.75,Cash,Port Harcourt,Walk-in,399.5
TXN100418,2023-11-07,P7592,Stationery,5,18.98,Mobile Payment,Kano,Online,94.9
TXN100419,2023-08-09,P5844,Home Decor,4,13.49,Cash,Lagos,Online,53.96
TXN100420,2024-02-21,P3085,Electronics,2,47.37,Credit Card,Lagos,Online,94.74
TXN100421,2024-05-25,P4143,Clothing,4,194.36,Debit Card,Enugu,Walk-in,777.44
TXN100422,2024-08-25,P7888,Books,2,195.95,Bank Transfer,Enugu,Online,391.9
TXN100423,2023-07-06,P7211,Clothing,2,132.71,Cash,Kano,Walk-in,265.42
TXN100424,2024-10-05,P3851,Books,3,176.62,Cash,Kano,Walk-in,529.86
TXN100425,2023-10-17,P5930,Stationery,2,46.72,Mobile Payment,Enugu,Walk-in,93.44
TXN100426,2025-05-03,P7653,Books,1,194.55,Credit Card,Ibadan,Walk-in,194.55
TXN100427,2024-05-08,P9977,Electronics,5,32.84,Bank Transfer,Port Harcourt,Walk-in,164.2
TXN100428,2024-08-02,P1006,Stationery,5,24.72,Bank Transfer,Lagos,Walk-in,123.6
TXN100429,2024-12-24,P5978,Books,4,26.88,Debit Card,Lagos,Online,107.52
TXN100430,2023-08-05,P5700,Clothing,2,116.76,Bank Transfer,Ibadan,Walk-in,233.52
TXN100431,2024-04-02,P4443,Groceries,1,157.29,Cash,Port Harcourt,Online,157.29
TXN100432,2024-09-30,P8043,Electronics,4,76.5,Cash,Kano,Walk-in,306.0
TXN100433,2025-03-24,P6279,Home Decor,3,195.69,Credit Card,Kano,Walk-in,587.07
TXN100434,2024-10-22,P8618,Books,4,89.71,Credit Card,Lagos,Online,358.84
TXN100435,2024-04-27,P8238,Stationery,4,34.34,Credit Card,Ibadan,Walk-in,137.36
TXN100436,2024-09-21,P8244,Clothing,2,95.86,Debit Card,Enugu,Walk-in,191.72
TXN100437,2024-12-13,P4501,Groceries,3,137.41,Debit Card,Ibadan,Walk-in,412.23
TXN100438,2023-07-21,P9375,Toys,4,167.28,Credit Card,Abuja,Walk-in,669.12
TXN100439,2024-03-10,P8752,Stationery,1,94.46,Mobile Payment,Kano,Walk-in,94.46
TXN100440,2024-01-17,P3780,Toys,1,120.75,Mobile Payment,Kano,Online,120.75
TXN100441,2024-09-01,P2389,Books,5,57.13,Mobile Payment,Abuja,Walk-in,285.65
TXN100442,2023-09-04,P5649,Electronics,3,130.95,Credit Card,Ibadan,Walk-in,392.85
TXN100443,2024-09-09,P9445,Home Decor,3,197.26,Debit Card,Port Harcourt,Walk-in,591.78
TXN100444,2025-05-26,P6491,Books,5,14.57,Bank Transfer,Lagos,Online,72.85
TXN100445,2025-02-06,P2530,Groceries,4,177.87,Cash,Ibadan,Walk-in,711.48
TXN100446,2023-11-17,P4848,Toys,3,114.65,Debit Card,Abuja,Online,343.95
TXN100447,2024-03-17,P6085,Clothing,1,54.16,Cash,Enugu,Online,54.16
TXN100448,2025-05-30,P4680,Electronics,1,191.2,Bank Transfer,Ibadan,Online,191.2
TXN100449,2024-12-03,P4262,Home Decor,2,99.25,Bank Transfer,Lagos,Online,198.5
TXN100450,2024-05-30,P3414,Stationery,3,69.68,Debit Card,Lagos,Online,209.04
TXN100451,2023-12-13,P1400,Clothing,4,40.39,Cash,Ibadan,Online,161.56
TXN100452,2024-05-23,P1757,Toys,5,52.67,Cash,Port Harcourt,Online,263.35
TXN100453,2024-03-28,P5011,Groceries,5,167.41,Cash,Ibadan,Walk-in,837.05
TXN100454,2023-10-13,P8784,Toys,4,124.81,Mobile Payment,Lagos,Online,499.24
TXN100455,2024-04-01,P2193,Home Decor,2,183.08,Mobile Payment,Kano,Walk-in,366.16
TXN100456,2023-11-27,P8461,Stationery,5,50.23,Bank Transfer,Kano,Walk-in,251.15
TXN100457,2025-01-03,P7790,Home Decor,3,28.62,Credit Card,Ibadan,Online,85.86
TXN100458,2024-05-26,P4185,Clothing,2,6.19,Cash,Lagos,Walk-in,12.38
TXN100459,2024-09-23,P7291,Books,3,104.03,Cash,Ibadan,Walk-in,312.09
TXN100460,2023-12-03,P9099,Clothing,1,199.67,Debit Card,Kano,Walk-in,199.67
TXN100461,2024-01-30,P7547,Clothing,2,140.52,Bank Transfer,Abuja,Online,281.04
TXN100462,2024-01-27,P4997,Toys,5,65.14,Cash,Port Harcourt,Online,325.7
TXN100463,2024-10-22,P3417,Toys,2,175.99,Cash,Ibadan,Online,351.98
TXN100464,2024-12-28,P1090,Stationery,2,157.44,Mobile Payment,Kano,Walk-in,314.88
TXN100465,2023-12-30,P2746,Home Decor,2,8.01,Cash,Lagos,Walk-in,16.02
TXN100466,2025-01-22,P7965,Home Decor,2,164.29,Debit Card,Ibadan,Walk-in,328.58
TXN100467,2023-12-30,P4585,Stationery,3,63.6,Bank Transfer,Abuja,Walk-in,190.8
TXN100468,2024-07-20,P3881,Groceries,1,34.19,Bank Transfer,Lagos,Online,34.19
TXN100469,2024-06-20,P9486,Stationery,4,49.13,Cash,Kano,Walk-in,196.52
TXN100470,2023-10-01,P8611,Stationery,2,96.37,Cash,Lagos,Online,192.74
TXN100471,2023-08-19,P1822,Clothing,5,87.85,Cash,Abuja,Online,439.25
TXN100472,2024-01-26,P5082,Toys,2,61.33,Debit Card,Ibadan,Online,122.66
TXN100473,2023-09-25,P2988,Clothing,5,38.58,Credit Card,Port Harcourt,Walk-in,192.9
TXN100474,2025-06-01,P8478,Groceries,3,153.64,Cash,Lagos,Walk-in,460.92
TXN100475,2024-04-28,P3184,Groceries,5,198.07,Credit Card,Ibadan,Online,990.35
TXN100476,2025-02-24,P8612,Home Decor,4,156.67,Bank Transfer,Kano,Online,626.68
TXN100477,2023-10-18,P9702,Groceries,1,62.71,Bank Transfer,Enugu,Walk-in,62.71
TXN100478,2025-01-07,P6198,Toys,5,52.74,Mobile Payment,Enugu,Walk-in,263.7
TXN100479,2023-08-18,P8251,Groceries,5,47.44,Mobile Payment,Abuja,Online,237.2
TXN100480,2023-11-09,P9270,Electronics,1,31.66,Cash,Ibadan,Walk-in,31.66
TXN100481,2024-10-24,P7991,Electronics,4,112.51,Mobile Payment,Ibadan,Online,450.04
TXN100482,2025-02-24,P9976,Electronics,2,123.05,Bank Transfer,Lagos,Online,246.1
TXN100483,2024-08-03,P8305,Books,5,142.57,Cash,Kano,Online,712.85
TXN100484,2023-07-16,P3607,Electronics,1,137.64,Cash,Port Harcourt,Online,137.64
TXN100485,2024-12-19,P8777,Groceries,3,62.0,Bank Transfer,Port Harcourt,Walk-in,186.0
TXN100486,2025-05-02,P8373,Electronics,1,69.41,Bank Transfer,Kano,Online,69.41
TXN100487,2024-10-26,P5246,Home Decor,3,137.9,Cash,Port Harcourt,Walk-in,413.7
TXN100488,2024-04-07,P5050,Groceries,4,73.14,Credit Card,Abuja,Online,292.56
TXN100489,2024-03-27,P5543,Groceries,2,46.46,Debit Card,Kano,Online,92.92
TXN100490,2023-06-28,P9540,Toys,1,78.0,Credit Card,Port Harcourt,Online,78.0
TXN100491,2025-06-03,P8939,Electronics,5,58.06,Cash,Port Harcourt,Online,290.3
TXN100492,2024-07-01,P4919,Clothing,4,22.22,Credit Card,Ibadan,Walk-in,88.88
TXN100493,2024-02-29,P5499,Stationery,1,166.88,Debit Card,Abuja,Walk-in,166.88
TXN100494,2023-12-06,P8206,Clothing,5,171.36,Bank Transfer,Ibadan,Online,856.8
TXN100495,2024-03-30,P2269,Toys,1,47.85,Debit Card,Enugu,Online,47.85
TXN100496,2023-10-24,P5681,Clothing,3,17.63,Debit Card,Ibadan,Walk-in,52.89
TXN100497,2023-07-07,P4841,Books,1,149.07,Bank Transfer,Ibadan,Walk-in,149.07
TXN100498,2024-01-13,P5451,Groceries,1,46.25,Debit Card,Abuja,Online,46.25
TXN100499,2025-06-07,P6502,Toys,1,81.72,Credit Card,Abuja,Online,81.72
TXN100500,2024-05-16,P6238,Home Decor,4,17.51,Cash,Enugu,Online,70.04
TXN100501,2025-03-15,P9849,Home Decor,1,49.12,Credit Card,Kano,Online,49.12
TXN100502,2024-04-16,P2320,Home Decor,5,159.62,Debit Card,Kano,Walk-in,798.1
TXN100503,2025-02-14,P3267,Electronics,3,161.86,Credit Card,Ibadan,Walk-in,485.58
TXN100504,2025-01-05,P3471,Toys,3,45.38,Cash,Enugu,Walk-in,136.14
TXN100505,2023-11-29,P4788,Toys,1,70.5,Mobile Payment,Port Harcourt,Online,70.5
TXN100506,2023-11-05,P7275,Toys,4,31.18,Cash,Lagos,Online,124.72
TXN100507,2024-10-25,P3503,Books,4,19.46,Mobile Payment,Port Harcourt,Online,77.84
TXN100508,2023-10-18,P4505,Toys,5,198.47,Bank Transfer,Ibadan,Walk-in,992.35
TXN100509,2025-05-26,P2052,Books,1,132.84,Cash,Lagos,Online,132.84
TXN100510,2023-12-12,P7797,Clothing,3,110.71,Mobile Payment,Kano,Online,332.13
TXN100511,2024-07-09,P7678,Toys,4,154.27,Bank Transfer,Kano,Walk-in,617.08
TXN100512,2025-05-31,P6421,Groceries,1,168.82,Cash,Enugu,Online,168.82
TXN100513,2025-06-04,P9890,Home Decor,4,162.31,Credit Card,Enugu,Walk-in,649.24
TXN100514,2024-05-15,P8633,Toys,4,8.23,Bank Transfer,Lagos,Online,32.92
TXN100515,2024-01-08,P7812,Electronics,3,41.43,Mobile Payment,Port Harcourt,Online,124.29
TXN100516,2024-08-09,P2020,Clothing,2,132.71,Cash,Port Harcourt,Online,265.42
TXN100517,2024-11-07,P4388,Groceries,5,78.27,Cash,Ibadan,Walk-in,391.35
TXN100518,2024-03-24,P7883,Home Decor,5,196.58,Debit Card,Kano,Online,982.9
TXN100519,2023-09-15,P7381,Groceries,3,134.75,Mobile Payment,Lagos,Online,404.25
TXN100520,2024-05-11,P1320,Clothing,4,191.53,Cash,Ibadan,Online,766.12
TXN100521,2024-04-23,P7232,Electronics,1,44.28,Cash,Port Harcourt,Online,44.28
TXN100522,2023-07-13,P8814,Electronics,4,173.47,Mobile Payment,Port Harcourt,Walk-in,693.88
TXN100523,2025-05-28,P1096,Electronics,3,67.66,Cash,Kano,Walk-in,202.98
TXN100524,2025-04-04,P6763,Stationery,5,197.97,Credit Card,Ibadan,Walk-in,989.85
TXN100525,2024-01-25,P5892,Stationery,4,35.75,Credit Card,Kano,Online,143.0
TXN100526,2024-04-16,P7389,Stationery,5,105.69,Cash,Lagos,Walk-in,528.45
TXN100527,2024-01-03,P7865,Clothing,1,159.6,Bank Transfer,Kano,Walk-in,159.6
TXN100528,2024-04-15,P9818,Home Decor,5,89.37,Debit Card,Kano,Online,446.85
TXN100529,2024-10-28,P9947,Groceries,5,96.28,Cash,Enugu,Online,481.4
TXN100530,2025-01-20,P4613,Stationery,2,197.34,Credit Card,Enugu,Walk-in,394.68
TXN100531,2024-07-04,P8999,Home Decor,2,87.94,Debit Card,Port Harcourt,Online,175.88
TXN100532,2023-10-08,P4595,Home Decor,2,122.79,Mobile Payment,Lagos,Online,245.58
TXN100533,2024-04-14,P5471,Toys,5,15.64,Cash,Enugu,Online,78.2
TXN100534,2023-12-30,P8140,Home Decor,3,169.23,Credit Card,Abuja,Online,507.69
TXN100535,2025-06-09,P8956,Stationery,5,131.39,Bank Transfer,Kano,Online,656.95
TXN100536,2024-10-25,P1475,Toys,3,83.78,Bank Transfer,Ibadan,Online,251.34
TXN100537,2023-12-30,P7371,Stationery,3,8.15,Cash,Abuja,Online,24.45
TXN100538,2025-02-05,P6507,Clothing,2,120.38,Debit Card,Kano,Online,240.76
TXN100539,2024-10-22,P7624,Home Decor,4,7.47,Cash,Port Harcourt,Walk-in,29.88
TXN100540,2024-01-04,P3704,Groceries,1,5.23,Cash,Kano,Online,5.23
TXN100541,2023-09-01,P8657,Stationery,2,125.14,Credit Card,Ibadan,Walk-in,250.28
TXN100542,2023-07-11,P3091,Clothing,2,41.86,Bank Transfer,Lagos,Walk-in,83.72
TXN100543,2023-10-22,P9751,Toys,4,42.42,Mobile Payment,Port Harcourt,Walk-in,169.68
TXN100544,2023-10-01,P1441,Toys,1,132.39,Debit Card,Enugu,Walk-in,132.39
TXN100545,2024-02-20,P7455,Home Decor,5,15.47,Debit Card,Port Harcourt,Online,77.35
TXN100546,2024-08-03,P1444,Toys,5,66.11,Credit Card,Port Harcourt,Online,330.55
TXN100547,2025-01-26,P2375,Clothing,2,34.14,Mobile Payment,Lagos,Online,68.28
TXN100548,2024-09-26,P8022,Stationery,1,118.13,Cash,Ibadan,Online,118.13
TXN100549,2025-03-01,P3223,Books,2,134.04,Bank Transfer,Kano,Online,268.08
TXN100550,2023-07-07,P8564,Stationery,3,145.62,Credit Card,Lagos,Walk-in,436.86
TXN100551,2025-02-10,P3977,Toys,2,54.77,Mobile Payment,Lagos,Walk-in,109.54
TXN100552,2024-07-03,P1823,Groceries,2,22.4,Mobile Payment,Abuja,Online,44.8
TXN100553,2025-02-09,P5262,Electronics,5,20.34,Bank Transfer,Abuja,Online,101.7
TXN100554,2024-03-29,P7211,Stationery,5,88.1,Debit Card,Enugu,Online,440.5
TXN100555,2024-03-30,P6363,Stationery,5,189.44,Mobile Payment,Port Harcourt,Online,947.2
TXN100556,2024-07-17,P4467,Groceries,3,47.46,Mobile Payment,Kano,Online,142.38
TXN100557,2024-11-01,P8449,Clothing,5,55.06,Debit Card,Abuja,Online,275.3
TXN100558,2024-03-27,P6355,Home Decor,1,24.67,Mobile Payment,Abuja,Walk-in,24.67
TXN100559,2025-04-09,P6529,Electronics,4,123.09,Credit Card,Abuja,Online,492.36
TXN100560,2024-01-05,P7211,Home Decor,1,137.58,Bank Transfer,Port Harcourt,Walk-in,137.58
TXN100561,2023-09-27,P5558,Clothing,1,130.37,Cash,Port Harcourt,Online,130.37
TXN100562,2025-01-20,P7906,Groceries,5,172.92,Credit Card,Lagos,Online,864.6
TXN100563,2023-11-20,P5133,Electronics,4,99.85,Bank Transfer,Enugu,Walk-in,399.4
TXN100564,2023-10-12,P2341,Groceries,4,31.22,Cash,Abuja,Online,124.88
TXN100565,2025-03-03,P8705,Groceries,4,61.43,Cash,Port Harcourt,Online,245.72
TXN100566,2024-12-08,P1317,Books,3,134.17,Mobile Payment,Kano,Online,402.51
TXN100567,2024-05-27,P9837,Books,5,124.56,Debit Card,Enugu,Walk-in,622.8
TXN100568,2024-08-09,P1853,Home Decor,4,108.55,Bank Transfer,Kano,Walk-in,434.2
TXN100569,2023-08-08,P6733,Clothing,3,138.18,Cash,Lagos,Walk-in,414.54
TXN100570,2025-01-24,P4673,Groceries,2,129.29,Mobile Payment,Enugu,Walk-in,258.58
TXN100571,2024-05-18,P2124,Toys,2,176.86,Cash,Abuja,Online,353.72
TXN100572,2023-11-26,P1659,Groceries,3,119.27,Bank Transfer,Lagos,Walk-in,357.81
TXN100573,2024-04-20,P1508,Home Decor,3,156.83,Debit Card,Abuja,Walk-in,470.49
TXN100574,2025-03-21,P5051,Electronics,5,53.5,Credit Card,Ibadan,Online,267.5
TXN100575,2024-06-30,P4266,Stationery,5,137.25,Credit Card,Ibadan,Walk-in,686.25
